Season,Time,Content,Sentiment
Kış,Akşam,birçok elektronik ürünü diğer mağazalara oranla pahalı satan yerfiyat farkı 3040 tlde değilürüne göre değişen fiyatıyla 100200 tl ile 8001000tl arasında fazla satıyorlarkendilerinin yada sattıkları ürünün özelliği ne bi türlü çözemedimfiyat farkı olurda aynı ürün aynı özellikte bu kadar fiyat farkı fazla,
Kış,Sabah,şehitlerimizden sonra websitesini siyah beyaz yapan teknoloji mağazası keşke tv kanalları da yapsa,
Kış,Sabah,şehitler sonrası site temasıyla gönlüme taht kurmuşturilk elektronik alışverişimde tercihim olacaksın söz veriyorum,
İlkbahar,Gece,ahahahahah sitesini boyayarak anca show yapar ab sitesini karartmış deseniz daha az art niyet show ararım arkasında o kadar net söylüyorum bunlarda gram vatan sevgisi olsa millete adam akıllı hizmet verirler elinden gelen her an müşterisini hukuksuz biçimde katleden ve mahveden firmadan bahsediyoruz hangi vatan sevgisi  bakın çok net söylüyorum kendine ve sinirlerine saygısı olan insan buradan alışveriş yapmaz parayı işlettiğine dair entry bana da mantıklı geldi gereksiz firma seni,
İlkbahar,Sabah,bu salgın gününde kdv indirimi yapıp insanları mağazalara çekmeye teşvik eden resmen çalışanının ve oraya gelecek tüm insanların hayatını tehlikeye atan gözünü para hırsı bürümüş aymaz bir şirkettir kapatma kararını almayan tüm yönetimi umarım virüsü kaparutanmazsin vatan bilgisayar,
İlkbahar,Akşam,104027520,
İlkbahar,Gece,servise gönderdiğim cihazımı nasıl geri alacağımı bilmediğim mağazalar zinciribilen varsa bi yeşil uzaktayım,
İlkbahar,Öğlen,2 gün öncesinde internet sitesinden ertesi günü teslim edilecek şekilde ekstra kurye bedelini de ödeyerek aldığım ürünü hala teslim etmeyen rezil firma malum virüs salgını sebebiyle teslimat yapamayabilirsiniz bunu anlarım fakat teslimat yapamayacaksanız eğer neden hala internet sitenizde satışa devam ediyorsunuz ve neden sitenizde bilgilendirme mesajına yer vermiyorsunuz bre üçkağıtçılaredit şaka gibi ürün biraz önce tarafıma kurye ile teslim edilmiştir lakin az da olsa mağduriyetim var ve böyle durumlarda ürünün durumu ile ilgili müşteriye bilgi vermeleri gerekiyor,
Yaz,Sabah,bilgisayar bileşini haricinde hiçbir şey alınmayacak yerdir bileşini de giderek ve görerek alınmalıdır yoksa size tezgah içinde sergiledikleri malları çakı çakı verirler vatan bilgisayar yüzde 50 pişmanlıktırfiyatlarına girmiyorum bile piyasanın üzerine en az 200 tl koyarlar amazonda 1500 tlye satılan ekran kartları vatan içerisinde en az 1700dür,
Yaz,Öğlen,bu kafayla giderseler piyasadan silinecekleri aşikar,
Yaz,Öğlen,teslimat adresi ve fatura adresi farklı girilince mallayan alışveriş sitesi son 2 siparişimde de aynı denyoluk oldu hadi diyelim adresleri ben yanlış girdim o da değil sipariş özetinde gayet doğru teslimat adresi çağrı merkezini arayıp ups kargo takibine göre siparişin teslimat adresine değil fatura adresine gönderildiğini söylememe rağmen birkaç gün sonra hiçbir şey düzelmeyince ve sipariş dağıtıma çıkınca tekrar arayıp on saat uğraşmam gerekti birçok firmada olduğu gibi buranın da çağrı merkezinde çalışanlar karşısındakini dinlemekten aciz hoşçakal vatan bilgisayar,
Yaz,Gece,özet iade ürünü sıfır diye satmaya çalışan firmavakti zamanında balçova palmiye avmdeki şubelerinden tablet almaya gittim samsung 101 tablet yeni çıkmıştı o zaman için cidden pahalıydı eleman ürünü çıkarırken başka biyere bakıyordum göremedim paketi şimdi açtınız di mi diye sordum evet abi tabi ki sıfır açtım dedi hatta eşime dönüp siz de gördünüz şimdi açtım dedi eşim de görmemişti ama yalan söylemiyodur dedik uzatmadık ödemeyi yaptıktam çıkarken kontrol için tableti açtım ahmetmehmethotmailcom gibi türkçe bi mail adresi kurulu olduğunu fark ettim durumu oradaki bi görevliye söyledim çinde fabrikada kontrol için kurulmuştur dedi mail adresi ahmetmehmet gibi türkçe bu arada ben koptum tabi bu kadar üstüste salak yerine koyulunca bağırmaya başladım baktım çakal eleman kaçmış ben olay çıkarınca ödemeyi iptal ettiler elemanların tavrından anladım ki iade ürünleri sıfır diye kakalamak bunlar için gayet rutin bi durumbu entryde sana kapak olsun vatancım,
Yaz,Akşam,bkz 21 subat 2020 vatan bilgisayar rezaletivatan bilgisayar pişmanlıktır,
Yaz,Akşam,ben yaşadıklarımdan sonra bu dediklerin bana masal gibi geliyor,
Yaz,Akşam,vatan bilgisayar bostancı mağazasından aldığım viewsonic monitörde 10 gün içinde ölü piksel çıktı aldığım mağazayı aradığımda ürünü elden teslim aldığım için hiçbir şey yapamayacaklarını anca viewsonice götürebileceğimi söylediler viewsonici aradım 3 ölü pikselden aşağısını garanti karşılamıyor dediler vatanı tüketici mahkemesine verdim 4 ay oldu bekliyorum bakalım vatan bilgisayar mağazasında görüştüğüm çalışanların tavırları hadi abim ağlama geçmiş olsun ölü piksel kaçtı sanaydı,
Yaz,Akşam,çözüm odaklı olmayan şu firma gibi başka kurumsal bir yapı sanırım yoktur samsun ilk adım şubesinde gayet kibar ve derdini iyi anlatan bir müşterisine yardımcı olamayan bir çalışanının sanırım müdürüydü kaba saba davranışlarına şahit oldum adam bildiğin müşteriyi azarlayıp geri gönderdi ardından tüm çalışanları toplayıp kişisel bakım ürünleri gibi küçük çaplı cihazlar konusunda değişim ya da iadenin asla kabul edilmemesi gerektiğini ve bu yönde müşterilere söz verilmemesini söyleyip bir güzel fırça kaydı nasıl bir anlayıştır ki bu çalışanlara bu yönde telkin verilebiliyor bu gidişle bimeksin yolunda ilerliyorlaryalnız müdür müdür nedir sonradan çağırdığı bayan çalışana da canım manım deyip müsamahalı davranması gözden kaçmayacak derecedeydi,
Yaz,Öğlen,hazir sistem araştırması yaparken bu şirketin internet sitesindeki oem hazir sistemlere denk geldim butceme uygun bir sistem seçtim ardından mağazaya gidip yuz yüze sipariş verdim ve elden teslim almak için 4 gün sonra mağazaya tekrar gittimmontajı henüz yapilmamisti bu halde alayım ben montajı kendim yaparım dediysem de biz halledelim dedi görevli ve montaja başladılar montajı yapan elemanın yüzünü görseniz bir şey demiyor ama bakışlarında küfür vardı işini istemeye istemeye yaptığı belli zaten montajı da zar zor yaptıeve geldim bir baktım kasanın 67 tane vidasıni takmamis kasa vida deliklerinin yarısı açık kablolama kötüpcde bir sıkıntı olmasa da pişman oldum buradan sistem topladigima siz siz olun aman diyeyim sözlükteki yorumları dikkate almadigima pişman oldum,
Yaz,Öğlen,vatan bilgisayar batamaya mahkum olmuş bir oluşum,
İlkbahar,Öğlen,sabah aldığım dualshock 4’ü aynı gün ups’ye teslim eden firma şaşırttılar vallahi teşekkür ederim keşke bir de müşteri hizmetleri bana bu dualshock 4’ün v1 mi v2 mi olduğunu arayarak söyleseydi siparişimden biraz süre geçtikten sonra aklıma geldi ürünün v1 de olabileceği aradım ürün kargoya verilmeden öğrenmek için bana araştırıp geri döneceğiz dendi umarım v1 değildiredit bu arada nedense benim ürünüm de antalya’dan geliyor,
İlkbahar,Öğlen,aynı gün kargo hizmetini denediğim teknoloji marketi gerçekten de siparişimden hemen sonra onaylandı 1 saat içinde kargoya verildi kargo da 1 saat içinde teslimat şubesine ulaştırdı 3 saatte kargo kuryeye teslim edildi bekledik dağıtımıjetizz adı verilen bkz kargo geldi ben akşam 7’ye kadar teslimat süresi var diye düşünmüştüm geçen cumartesi gece 1’e kadar sürmüş işleri allah kolaylık versin,
İlkbahar,Öğlen,eğer bir ürün alırken orada kurulum yaptırırsanız sorunu fark etmez ve eve götürünce fark ederseniz gayet tüketici haklarını çiğneyebilen bir firmadır,
İlkbahar,Öğlen,21 nisan 2020 itibariyle siparişimi verdiğim ve beklemede olduğum teknoloji firmasıekşide yazılanlardan sonra oldukça uzun süre düşünüp buradan almaya karar verdimne kadar bekleyeceğimi göreceğiznot22 nisan 2020 itibariyle yani siparişi verdikten bir gün sonra telefonuma ürününüz hazırlandıyarın kargoya verilecek mesajı geldiumarım dedikleri gibi yarın kargoya verirleredit224 nisan 2020 itibariyle ürün elime geçtiyaklaşık 3 gün gibi bir sürede aldımmuğla’da yaşıyorumtedarikçi olarak konya gösteriliyordubence gayet uygun bir sürede geldiups kargo her aşamada sms ile bilgilendirdişu sürece kadar hiçbir sıkıntı yaşamadımhatta gayet olumlu bir izlenim edindimumarım bu yazdıklarım sipariş vermeyi düşünen ve hangi siteden vereceği konusunda kararsız olan arkadaşlar için faydalı olur,
İlkbahar,Gece,konsollerda yüzde 40 pc ürünlerinde yüzde 2035 arası zam yapan perakendeci firma bu arada dolar tl kurunun son 2 ayda max min değerlerini düşünürsek 9 arttığını söyleyelim fiyatların böyle olmasının sebebini bilmiyorum buraya bir video bırakmak isterdim fakat silinmiş o yüzden kalıntılarını bırakıyorumbkz hasan vatanın garip videosu,
İlkbahar,Öğlen,buradan alışveriş yapıp hatta internet üzerinden alış veriş yapıp da sorun yaşamayan insan ne bileyim böyle herhalde hayatta her işi rast giden hep dört ayak üzerine düşen inanılmaz bir insan gibi geliyor demek ki böyle insanlar hala varlarkendi hesabıma buradan ürün alıp sorunlu çıktıktan sonra uğraşmak yerine direk bir bardak soğuk su içmek daha kolay geliyor,
İlkbahar,Gece,şimdiye kadar üç defa web sitesinden alışveriş yaptım en son 2100 da verdiğim sipariş karantina zamanında bile bir sonraki gün teslim edildi,
İlkbahar,Gece,ssd alıp laptopa taktırayım dedim biz satarız ama takamayız dediler,
İlkbahar,Gece,yaptıkları indirimlerin hiçbiri logitech g29u kapsamayan firma unutuyorlar mı anlamıyorum,
İlkbahar,Akşam,şimdiye kadar baya bir alışveriş yaptığım ve hiçbir konuda sorun yaşamadığım şirkettir ürünün nereden geldiği belli olmayan bildiğiniz internet sitelerini saymazsak teknoloji marketler içinde en uygun indirimleri fiyatları burada bulursunuz resmi satış ortağı olduğu iphoneu appledan daha ucuza satıyor ayrıca aldığınız ürünün iadesinde de hiç sorun çıkarmıyorlar mağaza çalışanları çok ilgili ve müşteri memnuniyeti çok iyi,
Yaz,Öğlen,vatan da da da da tan,
Yaz,Öğlen,sözlük yazarlarından batmaya mahkum olduğunu öğrendiğimiz teknoloji marketihayır savunduğum düşünülmesin ne bu şirket ne de diğer ikisi umrumda değil ama işin içindeydim bir hafta önceye kadar oradan biliyorum pandemi dönemi ve teknoloji mağazalarının tekrar açıldığı zamandan bu yana diğerlerini sollamıştır cirodateknosa ve media markt için stok probleminden dolayı müşteriler vatan bilgisayara geliyorla oğlim sektörde olmasak bize de yutturacaksınız ha,
Yaz,Sabah,bak bak bak teknosa media markt stok probleminden dolayı müşterileri vatan bilgisayara geliyormuş bizde yedik  ne bu şirket ne de diğer ikisi umrumda değil  tabi tabi hiç değil,
Yaz,Sabah,web stoğu ile mağaza stoğu birbirinde farklı ancak web de ki bazi urunler sizin tv gibi magaza stogundan satılıyor size magazadan gönderiliyor,
Yaz,Sabah,herkesin şikayet ettiği teknoloji marketi 2017de yapmış olduğum alışverişten sonra kestim bunlardan alışverişi müşteri hizmetleri ve insanlara saygıları yerlerde kendilerinden 2017 yılında dizüstü bilgisayar alma gafletinde bulundum beğendiğim ve yorumları iyi olan bir bilgisayarı seçtim bunların internet sitesinden ankarada ikamet ediyorum baktım ankarada bulunan mağazalarında var mağazalarından almadım çünkü hafta sonu indirimleri oluyordu bunların bende son anda bitmesine yakın aldım dedim ankara şubelerinden iş yerime gönderirler herhangi bir sıkıntı çıkmaz bu vatandaşlar bilgisayarı adana mağazalarından postaya verdiler bilgisayar 23 gün sonra ulaştı ups iş yerime getirdi kurye teslim ederken dedim ki bekleyin ürünü açayım herhangi bir yerinde hasar var mı ondan sonra teslim aldığıma dair imza atayım o da tamam dedi ürünü açtım ekranda ya da bilgisayarın kasasında hasar ya da tek bir çizik bile yok tamam dedim teslim aldım akşam gittim eve bilgisayarı paketten çıkardım fişe taktım başlatma tuşuna bastım ama o da ne ekran boydan boya içeriden çatlak ve görüntü yok hemen kaptım bilgisayarı söğütözü mağazalarına gittimmüşteri hizmetlerine yönlendirdiler inceledi oradaki vatandaşlar ve o bomba soruyu sordular bana ne malum bunun ekranını sizin kırmadığınız nereden bilelim evde düşürdünüz ve buraya getirdiniz şaşkınlıktan bir süre cevap veremedim bu kadar pişkinlik ile daha önce karşılaşmamıştım dedikleri haksız bir çıkarım değil ama bunu bu şekilde müşteriye söylemeleri etik değil ve ticaret ahlakına da sığmaz bende kendilerine ben nereden bileyim peki bana kırık ürün göndermediğinizi ispatlayabiliyor musunuz dedim bir şey çıkmadı tabii ki değiştirmediler ya da iade etmediler tüketici hakem heyetine gittim bilir kişi bilgisayarı inceledi ürünün kutusunda vs herhangi bir yerinde darbe izi bulamadılar bana ürün büyük ihtimal fabrika çıkışında bir problem yaşadı sizin bir ihmaliniz ya da hatanız yok paranızı alırsınız diye bilgilendirdi zaten 45 ay sonrada tüketici hakem heyeti kararı lehime sonuçlandı bu arkadaşlarda para iadesini paşa paşa yaptılar o gün bugündür kendilerinden ufak bir ürün bile almadım almam kimseye de tavsiye etmem,
Yaz,Öğlen,az once meraktan girip dolastigim keriz avlama yerirampage rgw9 kulakligin piyasasi 250 tlbunlar 491 tl etiket koymus vatan karta ozel 391 tl ye satiyor vatan kart almak icin tum bilgilerinizi arti ruhunuzu istiyorlar her turlu sizi suistimal etmek icin2020de bu tip ayakta kalan firmalar ya yandastir vergi vermiyordur ya cok net vergi kaciriyordur  ya da ulke keriz dolu  baska bir aciklamasi yok,
Yaz,Öğlen,anadolu yakasındaki mağazalarından 4 tanesinde ki bunlardan 2 tanesi hiperstore diye geçiyor sadece 1 adet rampage marka hem fiyatından hem ambalajından her şeyinden rezalet olduğu belli olan bir termal macun satan firmaevdeki termal macunun içinde yeterince olmadığını fark etmeden aioyu söktüğüm için mecbur gidip almak zorunda kaldım işlemcim yaklaşık 78 derece daha sıcak bu rezalet termal macun yüzündenzaten bilgisayar kısmında mecburi parçalar haricinde cpu gpu vs rampage everest gibi sik sok markalar sayesinde dolu gözüküyorlar yoksa hiçbir şey yok bilgisayar bileşeni namına keşke bir micro store kıvamında bileşen satan mağaza olsaydı ülkemizde de,
Yaz,Sabah,çalıştıkları ups kargo sebebiyle kendilerinden alışveriş yapılmaması gereken teknoloji marketiayın 2’sinde verilen siparişi 4’ünde kargoya veriyorlar kargo ise 7’sinde dağıtıma bile çıkartmıyorulan dün akşam üstü amazon’dan verdiğim bu gün elim olacak lan yuh beene bileyim ben böyle bir saçmalık olacağını,
Yaz,Sabah,resmen milleti aldatan yanıltan teknoloji satıcısı vatandan kacmaz firsatlar810 agustos huawei p40 lite 128gb 3499tlsamsung galaxy a71 4199tloppo a31 2899tlstok1000ıptal mesaj ret 4933mn1000000287209256 b018diye mesaj atmışlar söyledikleri ürünlerin hepsi hepsiburadacom da ve aynı şartlar ile ya daha ucuz ya aynı fiyat bir de stok sayisi falan yazmislar at yalanı seveyim inananı,
